ID_DIM_TIEMPO;DTM_ANIO_MES_DIA;ANIO;SEMESTRE;PERIODO;MES;N_MES;DIA;SEMANA_MES
20190609;09/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;9;2
20190610;10/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;10;2
20190611;11/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;11;2
20190612;12/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;12;3
20190613;13/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;13;3
20190614;14/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;14;3
20190615;15/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;15;3
20190616;16/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;16;3
20190617;17/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;17;3
20190618;18/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;18;3
20190619;19/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;19;4
20190620;20/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;20;4
20190621;21/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;21;4
20190622;22/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;22;4
20190623;23/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;23;4
20190624;24/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;24;4
20190625;25/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;25;4
20190626;26/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;26;5
20190627;27/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;27;5
20190628;28/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;28;5
20190629;29/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;29;5
20190630;30/06/2019;2019;PRIMER SEMESTRE;201906;JUN;6;30;5
20190701;01/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;1;1
20190702;02/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;2;1
20190703;03/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;3;2
20190704;04/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;4;2
20190705;05/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;5;2
20190706;06/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;6;2
20190707;07/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;7;2
20190708;08/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;8;2
20190709;09/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;9;2
20190710;10/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;10;3
20190711;11/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;11;3
20190712;12/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;12;3
20190713;13/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;13;3
20190714;14/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;14;3
20190715;15/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;15;3
20190716;16/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;16;3
20190717;17/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;17;4
20190718;18/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;18;4
20190719;19/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;19;4
20190720;20/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;20;4
20190721;21/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;21;4
20190722;22/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;22;4
20190723;23/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;23;4
20190724;24/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;24;5
20190725;25/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;25;5
20190726;26/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;26;5
20190727;27/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;27;5
20190728;28/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;28;5
20190729;29/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;29;5
20190730;30/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;30;5
20190731;31/07/2019;2019;SEGUNDO SEMESTRE;201907;JUL;7;31;6
20190801;01/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;1;1
20190802;02/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;2;1
20190803;03/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;3;1
20190804;04/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;4;1
20190805;05/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;5;1
20190806;06/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;6;1
20190807;07/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;7;2
20190808;08/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;8;2
20190809;09/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;9;2
20190810;10/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;10;2
20190811;11/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;11;2
20190812;12/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;12;2
20190813;13/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;13;2
20190814;14/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;14;3
20190815;15/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;15;3
20190816;16/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;16;3
20190817;17/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;17;3
20190818;18/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;18;3
20190819;19/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;19;3
20190820;20/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;20;3
20190821;21/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;21;4
20190822;22/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;22;4
20190823;23/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;23;4
20190824;24/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;24;4
20190825;25/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;25;4
20190826;26/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;26;4
20190827;27/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;27;4
20190828;28/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;28;5
20190829;29/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;29;5
20190830;30/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;30;5
20190831;31/08/2019;2019;SEGUNDO SEMESTRE;201908;AGO;8;31;5
20190901;01/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;1;1
20190902;02/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;2;1
20190903;03/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;3;1
20190904;04/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;4;2
20190905;05/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;5;2
20190906;06/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;6;2
20190907;07/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;7;2
20190908;08/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;8;2
20190909;09/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;9;2
20190910;10/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;10;2
20190911;11/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;11;3
20190912;12/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;12;3
20190913;13/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;13;3
20190914;14/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;14;3
20190915;15/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;15;3
20190916;16/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;16;3
20190917;17/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;17;3
20190918;18/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;18;4
20190919;19/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;19;4
20190920;20/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;20;4
20190921;21/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;21;4
20190922;22/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;22;4
20190923;23/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;23;4
20190924;24/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;24;4
20190925;25/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;25;5
20190926;26/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;26;5
20190927;27/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;27;5
20190928;28/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;28;5
20190929;29/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;29;5
20190930;30/09/2019;2019;SEGUNDO SEMESTRE;201909;SEP;9;30;5
20191001;01/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;1;1
20191002;02/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;2;2
20191003;03/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;3;2
20191004;04/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;4;2
20191005;05/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;5;2
20191006;06/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;6;2
20191007;07/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;7;2
20191008;08/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;8;2
20191009;09/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;9;3
20191010;10/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;10;3
20191011;11/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;11;3
20191012;12/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;12;3
20191013;13/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;13;3
20191014;14/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;14;3
20191015;15/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;15;3
20191016;16/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;16;4
20191017;17/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;17;4
20191018;18/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;18;4
20191019;19/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;19;4
20191020;20/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;20;4
20191021;21/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;21;4
20191022;22/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;22;4
20191023;23/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;23;5
20191024;24/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;24;5
20191025;25/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;25;5
20191026;26/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;26;5
20191027;27/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;27;5
20191028;28/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;28;5
20191029;29/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;29;5
20191030;30/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;30;6
20191031;31/10/2019;2019;SEGUNDO SEMESTRE;201910;OCT;10;31;6
20191101;01/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;1;1
20191102;02/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;2;1
20191103;03/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;3;1
20191104;04/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;4;1
20191105;05/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;5;1
20191106;06/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;6;2
20191107;07/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;7;2
20191108;08/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;8;2
20191109;09/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;9;2
20191110;10/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;10;2
20191111;11/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;11;2
20191112;12/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;12;2
20191113;13/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;13;3
20191114;14/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;14;3
20191115;15/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;15;3
20191116;16/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;16;3
20191117;17/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;17;3
20191118;18/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;18;3
20191119;19/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;19;3
20191120;20/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;20;4
20191121;21/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;21;4
20191122;22/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;22;4
20191123;23/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;23;4
20191124;24/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;24;4
20191125;25/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;25;4
20191126;26/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;26;4
20191127;27/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;27;5
20191128;28/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;28;5
20191129;29/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;29;5
20191130;30/11/2019;2019;SEGUNDO SEMESTRE;201911;NOV;11;30;5
20191201;01/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;1;1
20191202;02/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;2;1
20191203;03/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;3;1
20191204;04/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;4;2
20191205;05/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;5;2
20191206;06/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;6;2
20191207;07/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;7;2
20191208;08/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;8;2
20191209;09/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;9;2
20191210;10/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;10;2
20191211;11/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;11;3
20191212;12/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;12;3
20191213;13/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;13;3
20191214;14/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;14;3
20191215;15/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;15;3
20191216;16/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;16;3
20191217;17/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;17;3
20191218;18/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;18;4
20191219;19/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;19;4
20191220;20/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;20;4
20191221;21/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;21;4
20191222;22/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;22;4
20191223;23/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;23;4
20191224;24/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;24;4
20191225;25/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;25;5
20191226;26/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;26;5
20191227;27/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;27;5
20191228;28/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;28;5
20191229;29/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;29;5
20191230;30/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;30;5
20191231;31/12/2019;2019;SEGUNDO SEMESTRE;201912;DIC;12;31;5
20200101;01/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;1;1
20200102;02/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;2;1
20200103;03/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;3;1
20200104;04/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;4;1
20200105;05/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;5;2
20200106;06/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;6;2
20200107;07/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;7;2
20200108;08/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;8;2
20200109;09/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;9;2
20200110;10/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;10;2
20200111;11/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;11;2
20200112;12/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;12;3
20200113;13/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;13;3
20200114;14/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;14;3
20200115;15/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;15;3
20200116;16/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;16;3
20200117;17/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;17;3
20200118;18/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;18;3
20200119;19/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;19;4
20200120;20/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;20;4
20200121;21/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;21;4
20200122;22/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;22;4
20200123;23/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;23;4
20200124;24/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;24;4
20200125;25/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;25;4
20200126;26/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;26;5
20200127;27/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;27;5
20200128;28/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;28;5
20200129;29/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;29;5
20200130;30/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;30;5
20200131;31/01/2020;2020;PRIMER SEMESTRE;202001;ENE;1;31;5
20200201;01/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;1;1
20200202;02/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;2;2
20200203;03/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;3;2
20200204;04/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;4;2
20200205;05/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;5;2
20200206;06/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;6;2
20200207;07/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;7;2
20200208;08/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;8;2
20200209;09/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;9;3
20200210;10/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;10;3
20200211;11/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;11;3
20200212;12/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;12;3
20200213;13/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;13;3
20200214;14/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;14;3
20200215;15/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;15;3
20200216;16/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;16;4
20200217;17/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;17;4
20200218;18/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;18;4
20200219;19/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;19;4
20200220;20/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;20;4
20200221;21/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;21;4
20200222;22/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;22;4
20200223;23/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;23;5
20200224;24/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;24;5
20200225;25/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;25;5
20200226;26/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;26;5
20200227;27/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;27;5
20200228;28/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;28;5
20200229;29/02/2020;2020;PRIMER SEMESTRE;202002;FEB;2;29;5
20200301;01/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;1;1
20200302;02/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;2;1
20200303;03/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;3;1
20200304;04/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;4;1
20200305;05/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;5;1
20200306;06/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;6;1
20200307;07/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;7;1
20200308;08/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;8;2
20200309;09/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;9;2
20200310;10/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;10;2
20200311;11/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;11;2
20200312;12/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;12;2
20200313;13/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;13;2
20200314;14/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;14;2
20200315;15/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;15;3
20200316;16/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;16;3
20200317;17/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;17;3
20200318;18/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;18;3
20200319;19/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;19;3
20200320;20/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;20;3
20200321;21/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;21;3
20200322;22/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;22;4
20200323;23/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;23;4
20200324;24/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;24;4
20200325;25/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;25;4
20200326;26/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;26;4
20200327;27/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;27;4
20200328;28/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;28;4
20200329;29/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;29;5
20200330;30/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;30;5
20200331;31/03/2020;2020;PRIMER SEMESTRE;202003;MAR;3;31;5
20200401;01/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;1;1
20200402;02/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;2;1
20200403;03/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;3;1
20200404;04/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;4;1
20200405;05/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;5;2
20200406;06/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;6;2
20200407;07/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;7;2
20200408;08/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;8;2
20200409;09/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;9;2
20200410;10/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;10;2
20200411;11/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;11;2
20200412;12/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;12;3
20200413;13/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;13;3
20200414;14/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;14;3
20200415;15/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;15;3
20200416;16/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;16;3
20200417;17/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;17;3
20200418;18/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;18;3
20200419;19/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;19;4
20200420;20/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;20;4
20200421;21/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;21;4
20200422;22/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;22;4
20200423;23/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;23;4
20200424;24/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;24;4
20200425;25/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;25;4
20200426;26/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;26;5
20200427;27/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;27;5
20200428;28/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;28;5
20200429;29/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;29;5
20200430;30/04/2020;2020;PRIMER SEMESTRE;202004;ABR;4;30;5
20200501;01/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;1;1
20200502;02/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;2;1
20200503;03/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;3;2
20200504;04/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;4;2
20200505;05/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;5;2
20200506;06/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;6;2
20200507;07/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;7;2
20200508;08/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;8;2
20200509;09/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;9;2
20200510;10/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;10;3
20200511;11/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;11;3
20200512;12/05/2020;2020;PRIMER SEMESTRE;202005;MAY;5;12;3
